Interest Rate,Rate Spread,Loan Amount,Loan-to-Value Ratio,No Intro Rate Period,Intro Rate Period,Property Value,Income,Debt-to-Income Ratio,Term 360,Conforming,State,Product Type,Race,Ethnicity,Sex,Low-Priced
0.05,0.01112,125000.0,0.9256,1,0,145000.0,29000.0,0.37,1.0,1.0,PR,fsa_rhs,White,Hispanic,Female,1.0
0.05125,0.01116,145000.0,1.0281,1,0,155000.0,59000.0,0.44,1.0,1.0,AZ,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00571,175000.0,0.97,1,0,185000.0,44000.0,0.47,1.0,1.0,MN,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.01082,255000.0,0.965,1,0,255000.0,82000.0,0.45,1.0,1.0,CA,fha,White,Non-Hispanic,Male,1.0
0.04875,0.00542,85000.0,0.8,1,0,105000.0,47000.0,0.1,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.0575,0.01245,75000.0,0.97,1,0,75000.0,40000.0,0.37,1.0,1.0,TX,conventional,White,Hispanic,Male,1.0
0.05375,0.00563,615000.0,0.899,1,0,875000.0,218000.0,0.4,1.0,1.0,CA,conventional,White,Non-Hispanic,Female,1.0
0.04625,0.004541,125000.0,0.95,1,0,125000.0,87000.0,0.33,1.0,1.0,MI,conventional,White,Non-Hispanic,Male,1.0
0.04,0.006,115000.0,0.44,1,0,255000.0,54000.0,0.36,0.0,1.0,VT,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.00883,45000.0,0.30337,1,0,135000.0,26000.0,0.45,0.0,1.0,IN,conventional,White,Non-Hispanic,Female,1.0
0.04375,0.00461,525000.0,0.85,1,0,625000.0,325000.0,0.25,1.0,0.0,FL,conventional,Asian,Non-Hispanic,Male,1.0
0.05,0.004189,195000.0,0.93,1,0,215000.0,93000.0,0.33,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.0123,325000.0,0.965,1,0,325000.0,140000.0,0.43,1.0,1.0,TX,fha,Black,Non-Hispanic,Male,1.0
0.0499,0.0025,205000.0,0.99,1,0,205000.0,50000.0,0.47,1.0,1.0,AL,conventional,Black,Non-Hispanic,Male,1.0
0.04875,0.00443,265000.0,0.8989400000000001,1,0,295000.0,77000.0,0.44,1.0,1.0,TX,conventional,White,Hispanic,Male,1.0
0.0475,0.00098,145000.0,0.8,1,0,185000.0,65000.0,0.37,1.0,1.0,WI,conventional,White,Non-Hispanic,Male,1.0
0.0475,0.00548,275000.0,0.95,1,0,285000.0,89000.0,0.45,1.0,1.0,WA,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.01334,235000.0,0.95,1,0,245000.0,65000.0,0.39,1.0,1.0,CA,conventional,White,Non-Hispanic,Female,1.0
0.0499,0.01097,115000.0,0.97,1,0,115000.0,82000.0,0.25,1.0,1.0,OH,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.00324,265000.0,1.0,1,0,265000.0,76000.0,0.33,1.0,1.0,GA,va,White,Non-Hispanic,Male,1.0
0.0425,-0.00117,315000.0,0.75,1,0,415000.0,77000.0,0.33,1.0,1.0,NJ,conventional,Asian,Non-Hispanic,Female,1.0
0.045,-0.00265,595000.0,0.8,1,0,745000.0,115000.0,0.42,1.0,1.0,CA,conventional,Asian,Non-Hispanic,Male,1.0
0.05125,0.01518,355000.0,0.965,1,0,365000.0,147000.0,0.25,1.0,1.0,NY,fha,White,Hispanic,Male,0.0
0.05375,0.01458,195000.0,0.97,1,0,195000.0,54000.0,0.44,1.0,1.0,NC,conventional,White,Hispanic,Male,1.0
0.04375,-0.00431,935000.0,0.8,1,0,1165000.0,329000.0,0.41,1.0,0.0,IL,conventional,White,Non-Hispanic,Male,1.0
0.04125,0.01097,235000.0,0.965,1,0,235000.0,81000.0,0.48,1.0,1.0,TX,fha,White,Non-Hispanic,Female,1.0
0.04125,-0.0030299999999999,165000.0,0.72527,1,0,225000.0,60000.0,0.33,1.0,1.0,MA,conventional,White,Non-Hispanic,Male,1.0
0.0412999999999999,0.00054,855000.0,0.8,1,0,1075000.0,182000.0,0.4,1.0,0.0,CA,conventional,Asian,Non-Hispanic,Male,1.0
0.05375,0.01134,105000.0,0.72464,1,0,135000.0,24000.0,0.48,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.01234,205000.0,0.9818,1,0,205000.0,90000.0,0.55,1.0,1.0,VA,fha,Black,Non-Hispanic,Female,1.0
0.0425,-0.00121,155000.0,1.026,1,0,145000.0,50000.0,0.25,1.0,1.0,TN,conventional,Black,Non-Hispanic,Female,1.0
0.048,0.00838,115000.0,0.97,1,0,115000.0,52000.0,0.1,1.0,1.0,IN,conventional,White,Non-Hispanic,Female,1.0
0.0525,0.0186,135000.0,0.9613,1,0,145000.0,84000.0,0.55,1.0,1.0,VA,fha,White,Non-Hispanic,Female,0.0
0.0525,0.00806,135000.0,0.95,1,0,145000.0,36000.0,0.36,1.0,1.0,WA,conventional,White,Hispanic,Female,1.0
0.0475,0.00374,185000.0,0.95,1,0,195000.0,60000.0,0.25,1.0,1.0,AZ,conventional,White,Non-Hispanic,Male,1.0
0.0425,-0.0012,365000.0,0.75,1,0,495000.0,217000.0,0.1,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.05,0.0075,235000.0,0.9,1,0,265000.0,126000.0,0.37,1.0,1.0,LA,conventional,Asian,Non-Hispanic,Female,1.0
0.0525,0.00932,95000.0,0.95,0,122,105000.0,39000.0,0.42,1.0,1.0,IA,conventional,White,Non-Hispanic,Male,1.0
0.045,-0.00065,325000.0,0.72223,1,0,455000.0,141000.0,0.25,1.0,1.0,GA,conventional,White,Non-Hispanic,Male,1.0
0.0425,-0.00095,305000.0,0.5224,1,0,575000.0,110000.0,0.42,0.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.04375,-0.00146,275000.0,0.8,1,0,345000.0,117000.0,0.25,1.0,1.0,IA,conventional,Black,Non-Hispanic,Male,1.0
0.04875,0.0034599999999999,195000.0,0.54048211,1,0,365000.0,83000.0,0.48,1.0,1.0,CT,conventional,White,Non-Hispanic,Female,1.0
0.045,0.0023,425000.0,1.0,1,0,425000.0,73000.0,0.43,1.0,1.0,VA,va,White,Hispanic,Male,1.0
0.0425,-0.0011799999999999,165000.0,0.95,0,65,175000.0,99000.0,0.33,1.0,1.0,OH,va,White,Non-Hispanic,Male,1.0
0.0475,0.00782,85000.0,0.97,1,0,85000.0,30000.0,0.38,1.0,1.0,MI,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00083,175000.0,0.7726999999999999,1,0,225000.0,41000.0,0.44,1.0,1.0,MI,conventional,White,Non-Hispanic,Female,1.0
0.05375,0.01812,295000.0,0.94094,1,0,315000.0,92000.0,0.55,1.0,1.0,AL,fha,Black,Non-Hispanic,Female,0.0
0.0525,0.0056999999999999,255000.0,0.5207999999999999,1,0,485000.0,60000.0,0.41,1.0,1.0,FL,conventional,White,Hispanic,Female,1.0
0.0499,0.0049,155000.0,0.8,1,0,195000.0,70000.0,0.33,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.045,0.002043,305000.0,0.935,1,0,325000.0,86000.0,0.25,1.0,1.0,GA,conventional,Asian,Non-Hispanic,Male,1.0
0.045,0.01542,105000.0,0.98188,1,0,105000.0,42000.0,0.55,1.0,1.0,OH,fha,White,Non-Hispanic,Male,0.0
0.045,0.00293,485000.0,0.8,1,0,605000.0,109000.0,0.33,1.0,1.0,WA,conventional,White,Non-Hispanic,Female,1.0
0.0525,0.01779,225000.0,0.9818,1,0,235000.0,74000.0,0.39,1.0,1.0,IL,fha,White,Non-Hispanic,Female,0.0
0.04125,0.0020499999999999,245000.0,0.8,1,0,305000.0,120000.0,0.25,0.0,1.0,MN,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00266,155000.0,0.74762,1,0,215000.0,43000.0,0.33,1.0,1.0,AL,conventional,White,Non-Hispanic,Female,1.0
0.045,0.00582,85000.0,1.01,1,0,85000.0,45000.0,0.1,1.0,1.0,KY,fsa_rhs,White,Non-Hispanic,Male,1.0
0.0425,-0.0009,245000.0,0.8,1,0,315000.0,109000.0,0.33,1.0,1.0,IL,conventional,Asian,Non-Hispanic,Male,1.0
0.04875,0.01371,165000.0,0.96,1,0,165000.0,58000.0,0.55,1.0,1.0,IL,fha,White,Non-Hispanic,Male,1.0
0.0525,0.0187999999999999,295000.0,0.9818,1,0,305000.0,91000.0,0.4,1.0,1.0,TN,fha,Black,Non-Hispanic,Male,0.0
0.04875,0.00653,135000.0,0.95,1,0,135000.0,51000.0,0.25,1.0,1.0,GA,conventional,White,Non-Hispanic,Male,1.0
0.04125,0.00263,175000.0,0.7999299999999999,1,0,225000.0,49000.0,0.45,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.0375,0.0081999999999999,215000.0,0.965,1,0,215000.0,80000.0,0.55,1.0,1.0,IA,fha,White,Non-Hispanic,Male,1.0
0.04375,-0.00095,385000.0,1.0,1,0,365000.0,76000.0,0.45,1.0,1.0,CO,va,Black,Non-Hispanic,Male,1.0
0.05,0.00922,255000.0,1.0097,1,0,255000.0,74000.0,0.33,1.0,1.0,ID,fsa_rhs,White,Non-Hispanic,Female,1.0
0.04625,0.0034599999999999,325000.0,0.95,1,0,345000.0,95000.0,0.25,1.0,1.0,NC,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.00332,115000.0,0.8,1,0,135000.0,72000.0,0.37,1.0,1.0,OH,conventional,White,Non-Hispanic,Female,1.0
0.0525,0.00688,295000.0,0.8,1,0,365000.0,90000.0,0.33,1.0,1.0,KY,conventional,Asian,Non-Hispanic,Male,1.0
0.0475,0.0009,675000.0,0.7492,0,360,1085000.0,159000.0,0.43,1.0,1.0,CA,conventional,Asian,Non-Hispanic,Male,1.0
0.0375,-0.00216,175000.0,0.3278999999999999,0,60,515000.0,126000.0,0.46,1.0,1.0,MI,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.01133,245000.0,0.965,1,0,255000.0,65000.0,0.55,1.0,1.0,FL,fha,White,Hispanic,Female,1.0
0.045,0.00182,295000.0,0.94974,1,0,315000.0,85000.0,0.33,1.0,1.0,NC,conventional,White,Non-Hispanic,Female,1.0
0.05125,0.00627,225000.0,0.95,1,0,235000.0,85000.0,0.33,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.01857,145000.0,0.9818,1,0,155000.0,43000.0,0.33,1.0,1.0,SC,fha,Black,Non-Hispanic,Male,0.0
0.05,0.02113,255000.0,1.02834,1,0,255000.0,73000.0,0.38,1.0,1.0,NJ,fha,Black,Non-Hispanic,Male,0.0
0.05,0.01622,195000.0,0.9949,1,0,205000.0,85000.0,0.36,1.0,1.0,KY,fha,White,Non-Hispanic,Female,0.0
0.045,-0.00043,265000.0,1.0,1,0,265000.0,91000.0,0.55,1.0,1.0,AZ,va,White,Non-Hispanic,Male,1.0
0.0588,0.0211799999999999,195000.0,1.04,1,0,195000.0,51000.0,0.4,1.0,1.0,CA,conventional,White,Hispanic,Male,0.0
0.04625,0.0023899999999999,315000.0,0.67742,1,0,465000.0,102000.0,0.46,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.0046999999999999,145000.0,0.95,1,0,155000.0,38000.0,0.33,1.0,1.0,AL,conventional,White,Non-Hispanic,Male,1.0
0.03625,-0.00192,355000.0,0.9,1,0,395000.0,167000.0,0.36,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.05625,0.01008,95000.0,0.75,1,0,125000.0,30000.0,0.47,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.05125,0.00469,155000.0,0.97,1,0,165000.0,62000.0,0.46,1.0,1.0,PA,conventional,White,Non-Hispanic,Male,1.0
0.05625,0.01381,75000.0,0.95463,1,0,95000.0,24000.0,0.49,1.0,1.0,TX,conventional,Black,Non-Hispanic,Female,1.0
0.05,0.008778,95000.0,0.97,1,0,95000.0,53000.0,0.39,1.0,1.0,KY,conventional,White,Non-Hispanic,Male,1.0
0.03875,-0.00066,445000.0,1.0,0,64,435000.0,77000.0,0.55,1.0,1.0,WA,va,White,Hispanic,Male,1.0
0.0475,0.0132,205000.0,0.965,1,0,215000.0,74000.0,0.55,1.0,1.0,TX,fha,White,Non-Hispanic,Male,1.0
0.055,0.01709,105000.0,1.0,1,0,115000.0,37000.0,0.43,1.0,1.0,IL,conventional,White,Non-Hispanic,Male,0.0
0.05,0.00963,145000.0,1.0101,1,0,145000.0,37000.0,0.38,1.0,1.0,FL,fsa_rhs,White,Non-Hispanic,Male,1.0
0.0388,0.00218,225000.0,0.95,1,0,245000.0,140000.0,0.33,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.05,0.00718,75000.0,0.6420999999999999,1,0,115000.0,61000.0,0.1,1.0,1.0,MO,conventional,White,Non-Hispanic,Female,1.0
0.045,0.00998,155000.0,0.965,1,0,155000.0,36000.0,0.44,1.0,1.0,DE,fha,Black,Non-Hispanic,Female,1.0
0.04875,0.0,325000.0,0.965,1,0,335000.0,0.0,0.25,1.0,1.0,TX,fha,White,Non-Hispanic,Male,1.0
0.05125,0.01508,275000.0,0.97,1,0,285000.0,105000.0,0.4,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,0.0
0.0475,0.00733,395000.0,0.92942,1,0,425000.0,76000.0,0.48,1.0,1.0,NV,conventional,Asian,Non-Hispanic,Female,1.0
0.0475,0.01999,65000.0,0.965,1,0,65000.0,37000.0,0.33,1.0,1.0,NC,fha,Black,Non-Hispanic,Female,0.0
0.0525,0.0103,95000.0,0.95,1,0,105000.0,26000.0,0.45,1.0,1.0,IN,conventional,White,Non-Hispanic,Female,1.0
0.04125,0.0055,285000.0,0.965,1,0,285000.0,58000.0,0.47,1.0,1.0,IL,fha,White,Hispanic,Male,1.0
0.045,0.00411,325000.0,1.0,1,0,315000.0,100000.0,0.48,1.0,1.0,TX,va,White,Hispanic,Female,1.0
0.04,-0.00272,205000.0,0.625,1,0,325000.0,94000.0,0.75,1.0,1.0,WA,va,White,Non-Hispanic,Male,1.0
0.05,0.0042,305000.0,1.0,1,0,305000.0,97000.0,0.55,1.0,1.0,FL,va,White,Non-Hispanic,Male,1.0
0.0525,0.01045,325000.0,0.97,1,0,335000.0,73000.0,0.49,1.0,1.0,FL,conventional,White,Hispanic,Male,1.0
0.03375,-0.0001799999999999,235000.0,0.97,1,0,245000.0,113000.0,0.25,1.0,1.0,CT,conventional,White,Non-Hispanic,Male,1.0
0.055,0.02103,235000.0,1.0043,1,0,245000.0,52000.0,0.49,1.0,1.0,WA,fha,White,Hispanic,Male,0.0
0.04875,0.01459,115000.0,0.965,1,0,115000.0,42000.0,0.55,1.0,1.0,PA,fha,White,Hispanic,Female,1.0
0.0499,0.0015199999999999,205000.0,0.8,1,0,255000.0,73000.0,0.37,1.0,1.0,OH,conventional,White,Non-Hispanic,Male,1.0
0.05,0.00089,445000.0,0.8,1,0,565000.0,156000.0,0.25,1.0,1.0,TN,conventional,Asian,Non-Hispanic,Male,1.0
0.05,0.01385,235000.0,0.965,1,0,235000.0,92000.0,0.55,1.0,1.0,FL,fha,Black,Non-Hispanic,Female,1.0
0.03625,0.00259,155000.0,0.5379999999999999,1,0,285000.0,82000.0,0.25,0.0,1.0,SC,conventional,White,Non-Hispanic,Female,1.0
0.0475,-0.00139,245000.0,0.8,1,0,315000.0,86000.0,0.25,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.04,0.00942,115000.0,0.8,1,0,145000.0,62000.0,0.4,0.0,1.0,OH,fha,White,Non-Hispanic,Male,1.0
0.0399,0.00052,525000.0,0.8,0,84,655000.0,88000.0,0.49,1.0,1.0,VA,conventional,Asian,Non-Hispanic,Female,1.0
0.05125,0.01452,245000.0,1.0084,1,0,255000.0,76000.0,0.41,1.0,1.0,MN,fha,Asian,Non-Hispanic,Female,1.0
0.0475,0.00358,65000.0,0.8,1,0,85000.0,40000.0,0.48,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.04625,0.00099,165000.0,0.8,1,0,205000.0,84000.0,0.43,1.0,1.0,NJ,conventional,White,Non-Hispanic,Male,1.0
0.055,0.01669,125000.0,0.97,1,0,125000.0,112000.0,0.45,1.0,1.0,IL,conventional,White,Non-Hispanic,Female,0.0
0.045,0.00032,365000.0,0.8,1,0,455000.0,154000.0,0.1,1.0,1.0,NC,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.01192,315000.0,0.97,1,0,325000.0,102000.0,0.37,1.0,1.0,AK,conventional,White,Non-Hispanic,Male,1.0
0.04375,0.00827,165000.0,0.965,1,0,175000.0,56000.0,0.55,1.0,1.0,GA,fha,White,Non-Hispanic,Male,1.0
0.04375,-0.00486,115000.0,0.8184999999999999,0,60,145000.0,50000.0,0.4,1.0,1.0,IN,conventional,White,Non-Hispanic,Female,1.0
0.0525,0.0069999999999999,445000.0,0.95,1,0,475000.0,137000.0,0.46,1.0,1.0,AZ,conventional,White,Non-Hispanic,Male,1.0
0.05,0.01805,285000.0,0.965,1,0,285000.0,69000.0,0.55,1.0,1.0,FL,fha,White,Non-Hispanic,Female,0.0
0.05625,0.02069,165000.0,0.965,1,0,165000.0,48000.0,0.55,1.0,1.0,TX,fha,White,Hispanic,Female,0.0
0.0575,0.01611,155000.0,0.95,1,0,165000.0,60000.0,0.38,1.0,1.0,CA,conventional,Black,Hispanic,Female,0.0
0.04625,0.0028599999999999,155000.0,0.7421,1,0,215000.0,118000.0,0.42,1.0,1.0,SC,conventional,Native american,Non-Hispanic,Female,1.0
0.05125,0.0136,225000.0,1.0107,1,0,225000.0,51000.0,0.55,1.0,1.0,CO,fha,White,Non-Hispanic,Female,1.0
0.04625,0.00388,295000.0,1.0,1,0,285000.0,95000.0,0.39,1.0,1.0,MD,va,Black,Non-Hispanic,Female,1.0
0.04625,0.01249,75000.0,1.0337,1,0,85000.0,38000.0,0.36,1.0,1.0,GA,fha,White,Non-Hispanic,Male,1.0
0.0475,0.0003599999999999,155000.0,0.6050800000000001,1,0,245000.0,81000.0,0.42,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.0425,0.0095,435000.0,0.9,1,0,485000.0,120000.0,0.44,1.0,1.0,GA,conventional,Asian,Non-Hispanic,Male,1.0
0.05125,0.0020499999999999,445000.0,0.8,1,0,565000.0,166000.0,0.47,1.0,1.0,FL,conventional,White,Non-Hispanic,Female,1.0
0.045,0.0163199999999999,235000.0,0.9818,1,0,235000.0,32000.0,0.55,1.0,1.0,FL,fha,White,Non-Hispanic,Female,0.0
0.0425,0.00425,85000.0,0.8,1,0,105000.0,133000.0,0.33,1.0,1.0,NE,conventional,White,Non-Hispanic,Male,1.0
0.0375,-0.00096,235000.0,1.0,1,0,235000.0,45000.0,0.75,1.0,1.0,TX,va,White,Non-Hispanic,Male,1.0
0.045,0.00915,235000.0,1.03142,1,0,255000.0,49000.0,0.43,1.0,1.0,NV,fha,White,Non-Hispanic,Male,1.0
0.04,-0.0005,195000.0,1.0192,1,0,205000.0,42000.0,0.43,1.0,1.0,WA,conventional,White,Non-Hispanic,Female,1.0
0.04625,0.0121999999999999,245000.0,0.965,1,0,255000.0,48000.0,0.46,1.0,1.0,KS,fha,White,Non-Hispanic,Female,1.0
0.05,0.00598,305000.0,0.8497,1,0,355000.0,64000.0,0.42,1.0,1.0,MO,conventional,White,Hispanic,Male,1.0
0.045,0.00449,1485000.0,0.85,1,0,1755000.0,600000.0,0.1,1.0,0.0,CA,conventional,Black,Non-Hispanic,Male,1.0
0.0487999999999999,0.006,375000.0,0.75,1,0,505000.0,145000.0,0.42,1.0,1.0,NY,conventional,White,Non-Hispanic,Male,1.0
0.03875,-0.000301,195000.0,0.8136,1,0,235000.0,37000.0,0.44,1.0,1.0,CA,va,Black,Non-Hispanic,Male,1.0
0.05625,0.01726,185000.0,0.95,1,0,195000.0,55000.0,0.55,1.0,1.0,SC,fha,White,Non-Hispanic,Female,0.0
0.04375,0.0006,155000.0,0.85,1,0,185000.0,39000.0,0.36,1.0,1.0,GA,conventional,White,Non-Hispanic,Male,1.0
0.04,-0.00376,205000.0,0.8,1,0,255000.0,58000.0,0.38,1.0,1.0,NC,conventional,Black,Non-Hispanic,Female,1.0
0.045,-0.00135,775000.0,0.8,1,0,965000.0,195000.0,0.4,1.0,0.0,MD,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00756,165000.0,0.9696,1,0,165000.0,41000.0,0.49,1.0,1.0,IN,conventional,Black,Non-Hispanic,Female,1.0
0.0399,0.003291,115000.0,1.0,1,0,115000.0,67000.0,0.55,1.0,1.0,TN,va,Native american,Non-Hispanic,Male,1.0
0.0425,0.00114,245000.0,0.97,1,0,245000.0,63000.0,0.42,1.0,1.0,NJ,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00871,235000.0,0.89997,1,0,255000.0,74000.0,0.33,1.0,1.0,MO,conventional,White,Non-Hispanic,Female,1.0
0.045,0.00479,245000.0,0.95,1,0,255000.0,79000.0,0.44,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.055,0.01782,125000.0,0.965,1,0,125000.0,32000.0,0.55,1.0,1.0,WI,fha,White,Non-Hispanic,Male,0.0
0.05625,0.02205,275000.0,0.965,1,0,275000.0,104000.0,0.44,1.0,1.0,AZ,fha,White,Non-Hispanic,Male,0.0
0.05625,0.01944,165000.0,0.97,1,0,175000.0,58000.0,0.43,1.0,1.0,TX,conventional,White,Hispanic,Male,0.0
0.05,0.01411,275000.0,0.965,1,0,275000.0,53000.0,0.55,1.0,1.0,UT,fha,White,Non-Hispanic,Male,1.0
0.0475,0.01123,385000.0,0.965,1,0,405000.0,130000.0,0.49,1.0,1.0,NJ,fha,White,Non-Hispanic,Male,1.0
0.0425,0.00661,165000.0,0.9,1,0,185000.0,60000.0,0.25,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.01309,175000.0,0.9,1,0,195000.0,120000.0,0.1,1.0,1.0,FL,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.0017299999999999,685000.0,0.7312000000000001,1,0,935000.0,224000.0,0.39,1.0,0.0,CA,conventional,Asian,Non-Hispanic,Male,1.0
0.0475,0.00475,305000.0,0.95,1,0,325000.0,0.0,0.25,1.0,1.0,TX,conventional,White,Non-Hispanic,Female,1.0
0.04875,0.0052,295000.0,0.9,1,0,325000.0,110000.0,0.44,1.0,1.0,MO,conventional,White,Non-Hispanic,Female,1.0
0.03125,-0.00257,455000.0,0.46656,0,84,965000.0,124000.0,0.43,1.0,1.0,GA,conventional,White,Non-Hispanic,Female,1.0
0.04375,-0.00131,365000.0,0.72296,1,0,505000.0,68000.0,0.47,1.0,1.0,CO,conventional,White,Non-Hispanic,Male,1.0
0.045,0.00227,145000.0,1.0,1,0,145000.0,48000.0,0.44,1.0,1.0,IN,va,White,Non-Hispanic,Male,1.0
0.04375,0.00789,195000.0,0.97,1,0,195000.0,35000.0,0.43,1.0,1.0,MT,conventional,Asian,Non-Hispanic,Female,1.0
0.04375,-0.0049499999999999,445000.0,0.75,1,0,595000.0,191000.0,0.33,1.0,1.0,NY,conventional,White,Non-Hispanic,Male,1.0
0.0487999999999999,0.01424,405000.0,0.965,1,0,415000.0,109000.0,0.55,1.0,1.0,NY,fha,White,Non-Hispanic,Female,1.0
0.05,0.00934,65000.0,1.01009,1,0,65000.0,33000.0,0.41,1.0,1.0,AR,fsa_rhs,White,Non-Hispanic,Male,1.0
0.0499,0.0044,245000.0,0.8,1,0,315000.0,583000.0,0.4,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.0525,0.01662,305000.0,0.9973,1,0,315000.0,102000.0,0.37,1.0,1.0,NJ,fha,White,Hispanic,Male,0.0
0.04875,0.01306,105000.0,0.965,1,0,105000.0,35000.0,0.33,1.0,1.0,MI,fha,Black,Non-Hispanic,Male,1.0
0.04625,0.0031,215000.0,1.0,1,0,215000.0,60000.0,0.55,1.0,1.0,TX,va,White,Non-Hispanic,Male,1.0
0.03875,-0.0059299999999999,525000.0,0.8,1,0,655000.0,105000.0,0.4,1.0,1.0,CA,conventional,White,Hispanic,Female,1.0
0.065,0.01973,135000.0,1.0185,1,0,135000.0,47000.0,0.37,1.0,1.0,AZ,conventional,White,Non-Hispanic,Female,0.0
0.0525,0.01215,255000.0,0.9,1,0,285000.0,95000.0,0.45,1.0,1.0,SC,conventional,White,Non-Hispanic,Female,1.0
0.0475,0.00227,185000.0,0.8,1,0,225000.0,46000.0,0.25,1.0,1.0,TN,conventional,White,Non-Hispanic,Male,1.0
0.05,0.00532,325000.0,0.89972,1,0,355000.0,98000.0,0.33,1.0,1.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.05,0.01868,65000.0,1.0361,1,0,65000.0,45000.0,0.25,1.0,1.0,TN,fha,White,Non-Hispanic,Male,0.0
0.0475,0.00306,535000.0,0.6751999999999999,1,0,785000.0,81000.0,0.55,1.0,1.0,NY,conventional,Asian,Non-Hispanic,Female,1.0
0.0475,0.00891,165000.0,0.965,1,0,175000.0,49000.0,0.33,1.0,1.0,SC,fha,Black,Non-Hispanic,Female,1.0
0.0475,0.00208,295000.0,0.8,1,0,365000.0,139000.0,0.25,1.0,1.0,SC,conventional,White,Non-Hispanic,Male,1.0
0.04875,0.00622,215000.0,1.0,1,0,205000.0,55000.0,0.47,1.0,1.0,FL,va,Asian,Non-Hispanic,Female,1.0
0.04,-0.004081,1305000.0,0.7222,1,0,1805000.0,266000.0,0.37,1.0,0.0,CA,conventional,White,Non-Hispanic,Male,1.0
0.0275,-0.00434,315000.0,0.79593,1,0,395000.0,202000.0,0.25,0.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.06,0.01973,85000.0,0.6592600000000001,1,0,135000.0,23000.0,0.55,1.0,1.0,WI,fha,White,Non-Hispanic,Male,0.0
0.04625,0.00339,355000.0,1.0,1,0,345000.0,95000.0,0.38,1.0,1.0,FL,va,White,Non-Hispanic,Male,1.0
0.0438,0.0024,285000.0,0.95,1,0,295000.0,132000.0,0.25,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
0.05,0.0112799999999999,205000.0,0.965,1,0,205000.0,82000.0,0.25,1.0,1.0,NC,fha,Black,Non-Hispanic,Male,1.0
0.0475,0.00214,55000.0,0.5,1,0,115000.0,86000.0,0.1,1.0,1.0,NJ,conventional,White,Non-Hispanic,Male,1.0
0.0525,0.00807,205000.0,0.8,1,0,255000.0,57000.0,0.41,1.0,1.0,WA,conventional,Asian,Non-Hispanic,Male,1.0
0.06125,0.02835,55000.0,0.965,1,0,55000.0,24000.0,0.4,1.0,1.0,WV,fha,White,Non-Hispanic,Female,0.0
0.04875,0.01626,145000.0,0.965,1,0,145000.0,45000.0,0.46,1.0,1.0,ID,fha,White,Non-Hispanic,Male,0.0
0.045,-0.00058,215000.0,1.0,1,0,215000.0,91000.0,0.25,1.0,1.0,TX,va,White,Non-Hispanic,Male,1.0
0.04875,0.01296,495000.0,0.95,1,0,515000.0,106000.0,0.44,1.0,1.0,CA,fha,White,Non-Hispanic,Male,1.0
0.0375,0.00762,305000.0,0.9666,1,0,325000.0,66000.0,0.55,1.0,1.0,CT,fha,Black,Non-Hispanic,Female,1.0
0.0525,0.01757,135000.0,1.0364,1,0,145000.0,57000.0,0.25,1.0,1.0,NJ,fha,White,Hispanic,Female,0.0
0.0475,0.00145,175000.0,0.8,1,0,225000.0,55000.0,0.48,1.0,1.0,IL,conventional,White,Non-Hispanic,Female,1.0
0.05125,0.0064,125000.0,0.7,1,0,185000.0,67000.0,0.33,1.0,1.0,TX,conventional,White,Non-Hispanic,Male,1.0
